n,theta_decimal,rho_decimal,bin,strand,slip,jump,next_bin,reference_x_numeric,approximate_x_numeric,approximate_bin_numeric,phase_error_numeric,ideal_bin_certified,numeric_bin_agrees
7530,0.2040647132917930194611372,0.9585238183799277589843518,7,1,0,15,22,0.20406471329179302,0.2040647132915816,7,2.113864638886298e-13,true,true
7531,0.5860307245418981712565504,0.8551982571340286790054653,22,1,0,15,37,0.5860307245418982,0.5860307245416867,22,2.1149748619109232e-13,true,true
7532,0.9679967357920033230519636,0.7518726958881295990265788,37,1,0,15,13,0.9679967357920033,0.9679967357917918,37,2.1149748619109232e-13,true,true
7533,0.3499627470421084748473767,0.6485471346422305190476922,13,1,0,15,28,0.3499627470421085,0.3499627470418969,13,2.1160850849355484e-13,true,true
7534,0.7319287582922136266427899,0.5452215733963314390688057,28,1,0,15,4,0.7319287582922136,0.731928758292002,28,2.1160850849355484e-13,true,true
7535,0.1138947695423187784382031,0.4418960121504323590899191,4,1,0,15,19,0.11389476954231878,0.11389476954210709,4,2.1171953079601735e-13,true,true
7536,0.4958607807924239302336162,0.3385704509045332791110326,19,1,0,15,34,0.4958607807924239,0.49586078079221224,19,2.116640196447861e-13,true,true
7537,0.8778267920425290820290294,0.2352448896586341991321461,34,1,0,15,10,0.8778267920425291,0.8778267920423174,34,2.1171953079601735e-13,true,true
7538,0.2597928032926342338244426,0.1319193284127351191532595,10,1,0,15,25,0.2597928032926342,0.2597928032924226,10,2.1160850849355484e-13,true,true
7539,0.6417588145427393856198557,0.0285937671668360391743730,25,1,1,14,0,0.6417588145427394,0.6417588145425277,25,2.1171953079601735e-13,true,true
7540,0.0237248257928445374152689,0.9252682059209369591954864,0,0,0,15,15,0.023724825792844538,0.023724825792632798,0,2.1171953079601735e-13,true,true
7541,0.4056908370429496892106820,0.8219426446750378792165999,15,0,0,15,30,0.40569083704294967,0.40569083704273795,15,2.1171953079601735e-13,true,true
7542,0.7876568482930548410060952,0.7186170834291387992377134,30,0,0,15,6,0.7876568482930548,0.7876568482928431,30,2.1171953079601735e-13,true,true
7543,0.1696228595431599928015084,0.6152915221832397192588268,6,0,0,15,21,0.16962285954316,0.1696228595429483,6,2.1171953079601735e-13,true,true
7544,0.5515888707932651445969215,0.5119659609373406392799403,21,0,0,15,36,0.5515888707932651,0.5515888707930534,21,2.1171953079601735e-13,true,true
7545,0.9335548820433702963923347,0.4086403996914415593010537,36,0,0,15,12,0.9335548820433703,0.9335548820431585,36,2.1183055309847987e-13,true,true
7546,0.3155208932934754481877479,0.3053148384455424793221672,12,0,0,15,27,0.31552089329347544,0.3155208932932636,12,2.1183055309847987e-13,true,true
7547,0.6974869045435805999831610,0.2019892771996433993432807,27,0,0,15,3,0.6974869045435806,0.6974869045433687,27,2.1194157540094238e-13,true,true
7548,0.0794529157936857517785742,0.0986637159537443193643941,3,0,1,14,17,0.07945291579368575,0.0794529157934738,3,2.1194157540094238e-13,true,true
7549,0.4614189270437909035739874,0.9953381547078452393855076,17,2,0,15,32,0.4614189270437909,0.46141892704357895,17,2.1194157540094238e-13,true,true
7550,0.8433849382938960553694005,0.8920125934619461594066210,32,2,0,15,8,0.843384938293896,0.8433849382936841,32,2.1194157540094238e-13,true,true
7551,0.2253509495440012071648137,0.7886870322160470794277345,8,2,0,15,23,0.2253509495440012,0.22535094954378931,8,2.1188606424971113e-13,true,true
7552,0.6073169607941063589602269,0.6853614709701479994488480,23,2,0,15,38,0.6073169607941064,0.6073169607938944,23,2.1194157540094238e-13,true,true
7553,0.9892829720442115107556400,0.5820359097242489194699614,38,2,0,15,14,0.9892829720442116,0.9892829720439995,38,2.120525977034049e-13,true,true
7554,0.3712489832943166625510532,0.4787103484783498394910749,14,2,0,15,29,0.37124898329431666,0.3712489832941046,14,2.120525977034049e-13,true,true
7555,0.7532149945444218143464664,0.3753847872324507595121883,29,2,0,15,5,0.7532149945444219,0.7532149945442097,29,2.1216362000586741e-13,true,true
7556,0.1351810057945269661418795,0.2720592259865516795333018,5,2,0,15,20,0.13518100579452696,0.1351810057943148,5,2.1216362000586741e-13,true,true
7557,0.5171470170446321179372927,0.1687336647406525995544153,20,2,0,15,35,0.5171470170446321,0.5171470170444199,20,2.1216362000586741e-13,true,true
7558,0.8991130282947372697327059,0.0654081034947535195755287,35,2,1,14,10,0.8991130282947373,0.899113028294525,35,2.1227464230832993e-13,true,true
7559,0.2810790395448424215281190,0.9620825422488544395966422,10,1,0,15,25,0.2810790395448424,0.2810790395446301,10,2.123301534595612e-13,true,true
7560,0.6630450507949475733235322,0.8587569810029553596177556,25,1,0,15,1,0.6630450507949476,0.6630450507947352,25,2.1238566461079245e-13,true,true
7561,0.0450110620450527251189454,0.7554314197570562796388691,1,1,0,15,16,0.04501106204505272,0.04501106204484029,1,2.124411757620237e-13,true,true
7562,0.4269770732951578769143585,0.6521058585111571996599826,16,1,0,15,31,0.4269770732951579,0.42697707329494544,16,2.124411757620237e-13,true,true
7563,0.8089430845452630287097717,0.5487802972652581196810960,31,1,0,15,7,0.808943084545263,0.8089430845450506,31,2.1238566461079245e-13,true,true
7564,0.1909090957953681805051849,0.4454547360193590397022095,7,1,0,15,22,0.1909090957953682,0.1909090957951558,7,2.1238566461079245e-13,true,true
7565,0.5728751070454733323005980,0.3421291747734599597233229,22,1,0,15,37,0.5728751070454733,0.5728751070452609,22,2.1238566461079245e-13,true,true
7566,0.9548411182955784840960112,0.2388036135275608797444364,37,1,0,15,13,0.9548411182955785,0.954841118295366,37,2.1249668691325496e-13,true,true
7567,0.3368071295456836358914244,0.1354780522816617997655499,13,1,0,15,28,0.33680712954568365,0.3368071295454711,13,2.1255219806448622e-13,true,true
7568,0.7187731407957887876868375,0.0321524910357627197866633,28,1,1,14,3,0.7187731407957888,0.7187731407955762,28,2.1260770921571748e-13,true,true
7569,0.1007391520458939394822507,0.9288269297898636398077768,3,0,0,15,18,0.10073915204589394,0.10073915204568129,3,2.1266322036694874e-13,true,true
7570,0.4827051632959990912776639,0.8255013685439645598288902,18,0,0,15,33,0.4827051632959991,0.48270516329578644,18,2.1266322036694874e-13,true,true
7571,0.8646711745461042430730770,0.7221758072980654798500037,33,0,0,15,9,0.8646711745461042,0.8646711745458916,33,2.1260770921571748e-13,true,true
7572,0.2466371857962093948684902,0.6188502460521663998711172,9,0,0,15,24,0.24663718579620938,0.2466371857959968,9,2.1260770921571748e-13,true,true
7573,0.6286031970463145466639033,0.5155246848062673198922306,24,0,0,15,0,0.6286031970463145,0.6286031970461019,24,2.1260770921571748e-13,true,true
7574,0.0105692082964196984593165,0.4121991235603682399133441,0,0,0,15,15,0.010569208296419698,0.010569208296207,0,2.1271873151818e-13,true,true
7575,0.3925352195465248502547297,0.3088735623144691599344575,15,0,0,15,30,0.39253521954652487,0.39253521954631215,15,2.1271873151818e-13,true,true
7576,0.7745012307966300020501428,0.2055480010685700799555710,30,0,0,15,6,0.77450123079663,0.7745012307964173,30,2.1271873151818e-13,true,true
7577,0.1564672420467351538455560,0.1022224398226709999766845,6,0,1,14,20,0.15646724204673515,0.15646724204652251,6,2.1260770921571748e-13,true,true
7578,0.5384332532968403056409692,0.9988968785767719199977979,20,2,0,15,35,0.5384332532968403,0.5384332532966276,20,2.1271873151818e-13,true,true
7579,0.9203992645469454574363823,0.8955713173308728400189114,35,2,0,15,11,0.9203992645469454,0.9203992645467327,35,2.1271873151818e-13,true,true
7580,0.3023652757970506092317955,0.7922457560849737600400248,11,2,0,15,26,0.30236527579705064,0.3023652757968378,11,2.128297538206425e-13,true,true
7581,0.6843312870471557610272087,0.6889201948390746800611383,26,2,0,15,2,0.6843312870471557,0.6843312870469429,26,2.128297538206425e-13,true,true
7582,0.0662972982972609128226218,0.5855946335931756000822517,2,2,0,15,17,0.06629729829726091,0.066297298297048,2,2.1294077612310502e-13,true,true
7583,0.4482633095473660646180350,0.4822690723472765201033652,17,2,0,15,32,0.44826330954736604,0.44826330954715315,17,2.1288526497187377e-13,true,true
7584,0.8302293207974712164134482,0.3789435111013774401244787,32,2,0,15,8,0.8302293207974712,0.8302293207972583,32,2.1294077612310502e-13,true,true
7585,0.2121953320475763682088613,0.2756179498554783601455921,8,2,0,15,23,0.21219533204757637,0.21219533204736352,8,2.128297538206425e-13,true,true
7586,0.5941613432976815200042745,0.1722923886095792801667056,23,2,0,15,38,0.5941613432976816,0.5941613432974686,23,2.1294077612310502e-13,true,true
7587,0.9761273545477866717996877,0.0689668273636802001878190,38,2,1,14,13,0.9761273545477867,0.9761273545475737,38,2.1294077612310502e-13,true,true
7588,0.3580933657978918235951008,0.9656412661177811202089325,13,1,0,15,28,0.3580933657978918,0.3580933657976788,13,2.1299628727433628e-13,true,true
7589,0.7400593770479969753905140,0.8623157048718820402300460,28,1,0,15,4,0.740059377047997,0.7400593770477839,28,2.1305179842556754e-13,true,true
7590,0.1220253882981021271859272,0.7589901436259829602511594,4,1,0,15,19,0.12202538829810212,0.122025388297889,4,2.131073095767988e-13,true,true
7591,0.5039913995482072789813403,0.6556645823800838802722729,19,1,0,15,34,0.5039913995482073,0.5039913995479941,19,2.1316282072803006e-13,true,true
7592,0.8859574107983124307767535,0.5523390211341848002933863,34,1,0,15,10,0.8859574107983125,0.8859574107980992,34,2.1327384303049257e-13,true,true
7593,0.2679234220484175825721667,0.4490134598882857203144998,10,1,0,15,25,0.26792342204841757,0.2679234220482043,10,2.1327384303049257e-13,true,true
7594,0.6498894332985227343675798,0.3456878986423866403356133,25,1,0,15,1,0.6498894332985228,0.6498894332983094,25,2.1338486533295509e-13,true,true
7595,0.0318554445486278861629930,0.2423623373964875603567267,1,1,0,15,16,0.03185544454862788,0.03185544454841449,1,2.1338486533295509e-13,true,true
7596,0.4138214557987330379584062,0.1390367761505884803778402,16,1,0,15,31,0.41382145579873303,0.41382145579851964,16,2.1338486533295509e-13,true,true
7597,0.7957874670488381897538193,0.0357112149046894003989536,31,1,1,14,6,0.7957874670488382,0.7957874670486248,31,2.1338486533295509e-13,true,true
7598,0.1777534782989433415492325,0.9323856536587903204200671,6,0,0,15,21,0.17775347829894333,0.17775347829873,6,2.1332935418172383e-13,true,true
7599,0.5597194895490484933446457,0.8290600924128912404411806,21,0,0,15,36,0.5597194895490485,0.5597194895488351,21,2.1338486533295509e-13,true,true
7600,0.9416855007991536451400588,0.7257345311669921604622940,36,0,0,15,12,0.9416855007991537,0.9416855007989402,36,2.134958876354176e-13,true,true
7601,0.3236515120492587969354720,0.6224089699210930804834075,12,0,0,15,27,0.3236515120492588,0.3236515120490453,12,2.134958876354176e-13,true,true
7602,0.7056175232993639487308852,0.5190834086751940005045209,27,0,0,15,3,0.705617523299364,0.7056175232991504,27,2.1360690993788012e-13,true,true
7603,0.0875835345494691005262983,0.4157578474292949205256344,3,0,0,15,18,0.0875835345494691,0.08758353454925549,3,2.1360690993788012e-13,true,true
7604,0.4695495457995742523217115,0.3124322861833958405467479,18,0,0,15,33,0.46954954579957425,0.46954954579936065,18,2.1360690993788012e-13,true,true
7605,0.8515155570496794041171246,0.2091067249374967605678613,33,0,0,15,9,0.8515155570496794,0.8515155570494658,33,2.1360690993788012e-13,true,true
7606,0.2334815682997845559125378,0.1057811636915976805889748,9,0,0,15,24,0.23348156829978456,0.233481568299571,9,2.1355139878664886e-13,true,true
7607,0.6154475795498897077079510,0.0024556024456986006100882,24,0,1,14,38,0.6154475795498897,0.6154475795496761,24,2.1360690993788012e-13,true,true
7608,0.9974135907999948595033641,0.8991300411997995206312017,38,2,0,15,14,0.9974135907999948,0.9974135907997812,38,2.1360690993788012e-13,true,true
7609,0.3793796020501000112987773,0.7958044799539004406523152,14,2,0,15,29,0.3793796020501,0.3793796020498863,14,2.1371793224034263e-13,true,true
7610,0.7613456133002051630941905,0.6924789187080013606734286,29,2,0,15,5,0.7613456133002051,0.7613456132999914,29,2.1371793224034263e-13,true,true
7611,0.1433116245503103148896036,0.5891533574621022806945421,5,2,0,15,20,0.14331162455031032,0.1433116245500965,5,2.1382895454280515e-13,true,true
7612,0.5252776358004154666850168,0.4858277962162032007156555,20,2,0,15,35,0.5252776358004154,0.5252776358002016,20,2.1382895454280515e-13,true,true
7613,0.9072436470505206184804300,0.3825022349703041207367690,35,2,0,15,11,0.9072436470505206,0.9072436470503067,35,2.1393997684526767e-13,true,true
7614,0.2892096583006257702758431,0.2791766737244050407578825,11,2,0,15,26,0.2892096583006258,0.2892096583004118,11,2.1399548799649892e-13,true,true
7615,0.6711756695507309220712563,0.1758511124785059607789959,26,2,0,15,2,0.6711756695507309,0.6711756695505169,26,2.1405099914773018e-13,true,true
7616,0.0531416808008360738666695,0.0725255512326068808001094,2,2,1,14,16,0.053141680800836075,0.05314168080062198,2,2.1410651029896144e-13,true,true
7617,0.4351076920509412256620826,0.9691999899867078008212228,16,1,0,15,31,0.43510769205094124,0.43510769205072714,16,2.1410651029896144e-13,true,true
7618,0.8170737033010463774574958,0.8658744287408087208423363,31,1,0,15,7,0.8170737033010463,0.8170737033008323,31,2.1405099914773018e-13,true,true
7619,0.1990397145511515292529090,0.7625488674949096408634498,7,1,0,15,22,0.19903971455115152,0.1990397145509375,7,2.1405099914773018e-13,true,true
7620,0.5810057258012566810483221,0.6592233062490105608845632,22,1,0,15,37,0.5810057258012566,0.5810057258010426,22,2.1405099914773018e-13,true,true
7621,0.9629717370513618328437353,0.5558977450031114809056767,37,1,0,15,13,0.9629717370513619,0.9629717370511477,37,2.141620214501927e-13,true,true
7622,0.3449377483014669846391485,0.4525721837572124009267901,13,1,0,15,28,0.344937748301467,0.3449377483012528,13,2.1421753260142395e-13,true,true
7623,0.7269037595515721364345616,0.3492466225113133209479036,28,1,0,15,4,0.7269037595515722,0.7269037595513579,28,2.142730437526552e-13,true,true
7624,0.1088697708016772882299748,0.2459210612654142409690171,4,1,0,15,19,0.10886977080167728,0.10886977080146298,4,2.142730437526552e-13,true,true
7625,0.4908357820517824400253880,0.1425955000195151609901305,19,1,0,15,34,0.49083578205178247,0.49083578205156814,19,2.1432855490388647e-13,true,true
7626,0.8728017933018875918208011,0.0392699387736160810112440,34,1,1,14,9,0.8728017933018876,0.8728017933016733,34,2.142730437526552e-13,true,true
7627,0.2547678045519927436162143,0.9359443775277170010323574,9,0,0,15,24,0.2547678045519927,0.2547678045517785,9,2.1421753260142395e-13,true,true
7628,0.6367338158020978954116275,0.8326188162818179210534709,24,0,0,15,0,0.6367338158020979,0.6367338158018836,24,2.142730437526552e-13,true,true
7629,0.0186998270522030472070406,0.7292932550359188410745844,0,0,0,15,15,0.018699827052203046,0.018699827051988693,0,2.1432855490388647e-13,true,true
7630,0.4006658383023081990024538,0.6259676937900197610956978,15,0,0,15,30,0.4006658383023082,0.40066583830209385,15,2.1432855490388647e-13,true,true
7631,0.7826318495524133507978670,0.5226421325441206811168113,30,0,0,15,6,0.7826318495524134,0.782631849552199,30,2.1438406605511773e-13,true,true
7632,0.1645978608025185025932801,0.4193165712982216011379247,6,0,0,15,21,0.1645978608025185,0.1645978608023042,6,2.142730437526552e-13,true,true
7633,0.5465638720526236543886933,0.3159910100523225211590382,21,0,0,15,36,0.5465638720526237,0.5465638720524093,21,2.1438406605511773e-13,true,true
7634,0.9285298833027288061841065,0.2126654488064234411801517,36,0,0,15,12,0.9285298833027288,0.9285298833025144,36,2.1438406605511773e-13,true,true
7635,0.3104958945528339579795196,0.1093398875605243612012651,12,0,0,15,27,0.31049589455283394,0.3104958945526195,12,2.1443957720634899e-13,true,true
7636,0.6924619058029391097749328,0.0060143263146252812223786,27,0,1,14,2,0.6924619058029391,0.6924619058027246,27,2.1449508835758024e-13,true,true
7637,0.0744279170530442615703459,0.9026887650687262012434920,2,2,0,15,17,0.07442791705304426,0.0744279170528297,2,2.145505995088115e-13,true,true
7638,0.4563939283031494133657591,0.7993632038228271212646055,17,2,0,15,32,0.4563939283031494,0.45639392830293485,17,2.145505995088115e-13,true,true
7639,0.8383599395532545651611723,0.6960376425769280412857190,32,2,0,15,8,0.8383599395532546,0.83835993955304,32,2.1460611066004276e-13,true,true
7640,0.2203259508033597169565854,0.5927120813310289613068324,8,2,0,15,23,0.2203259508033597,0.2203259508031452,8,2.1449508835758024e-13,true,true
7641,0.6022919620534648687519986,0.4893865200851298813279459,23,2,0,15,38,0.6022919620534649,0.6022919620532503,23,2.1460611066004276e-13,true,true
7642,0.9842579733035700205474118,0.3860609588392308013490593,38,2,0,15,14,0.98425797330357,0.9842579733033554,38,2.1460611066004276e-13,true,true
7643,0.3662239845536751723428249,0.2827353975933317213701728,14,2,0,15,29,0.36622398455367516,0.3662239845534605,14,2.1466162181127402e-13,true,true
7644,0.7481899958037803241382381,0.1794098363474326413912863,29,2,0,15,5,0.7481899958037803,0.7481899958035656,29,2.1471713296250527e-13,true,true
